Day,Worried_About_Catching_COVID,Public_Transit,COVID-Like_Symptoms,merged_covid_and_opinion_data,Restaurant_Indoors,daily-new-confirmed-covid-19-deaths-per-million-people,People_Wearing_Masks,COVID-Like_Symptoms_in_Community,Anxious,Tested_Positive,Shop_Indoors,Tested,COVID-19_Vaccine_Acceptance__Vaccinated_Appointment_or_Accept,daily-new-confirmed-covid-19-cases-per-million-people
2021-07-16,36.7744341,6.8513975,1.0337139,146.76764,39.2397803,0.7612711,38.382996,11.8296793,12.0817263,8.3498794,67.897555,7.6651007,84.6946226,146.76764
2021-07-17,37.3330736,6.8949944,1.0311372,86.96059,39.2795441,0.7851131,38.2592612,11.9101481,12.0359256,8.5837724,67.7835314,7.6080612,84.7498035,86.96059
2021-07-18,37.8325315,6.8975833,1.0601839,93.10053,39.3259351,0.8077003,38.2422653,12.2604457,12.1783288,8.7351578,67.6808782,7.7182522,84.7200835,93.10053
2021-07-19,38.3894943,6.8671689,1.0366208,97.81204,39.2080479,0.8219218,38.3231016,12.4587945,12.1475038,8.8878694,67.5527296,7.7801805,84.8688824,97.81204
2021-07-20,38.7986574,6.9014565,1.0434329,102.52649,38.9259932,0.8332154,38.2832497,12.7268471,12.2839284,8.9609986,67.3972477,7.8344379,85.0563089,102.52649
2021-07-21,39.5637483,6.8583174,1.0866247,109.34572,38.7633005,0.82861435,38.5150884,13.0664881,12.6334674,9.1803293,67.1553477,7.9134662,85.2002109,109.34572
2021-07-22,39.8642026,6.81579,1.0728262,116.06415,38.347368,0.8215036,38.7820396,13.5717293,12.7013301,9.4789744,66.6927991,7.9189821,85.2710049,116.06415
2021-07-23,40.2674832,6.7712993,1.0772836,125.69046,37.9798625,0.84534556,38.9220568,14.0871603,12.7838111,9.8799357,66.1282989,7.85064,85.3151173,125.69046
2021-07-24,40.5805764,6.7629273,1.1416704,138.72116,37.4359777,0.8532929,39.2828324,14.5700866,12.9466162,10.2411973,65.7522357,7.9064764,85.3956078,138.72116
2021-07-25,41.3407565,6.7168274,1.1482672,150.17412,36.9081292,0.87169725,39.5583626,14.954702,12.9574283,10.7483779,65.3915391,7.973474,85.5625456,150.17412
2021-07-26,41.9958232,6.6584709,1.1725192,159.2324,36.4867184,0.9013952,39.8817968,15.400188,13.1053392,11.1326957,64.9915819,8.0400019,85.5412625,159.2324
2021-07-27,42.7819985,6.5844617,1.1809291,165.5957,36.0915278,0.9444781,40.3215661,15.8936653,13.1561959,11.9406653,64.5519424,8.1056056,85.4215083,165.5957
2021-07-28,42.9608029,6.5394658,1.206945,176.49193,35.6366557,0.9975998,40.5822607,16.2327763,13.1062485,12.5694366,64.2659787,8.183014,85.392207,176.49193
2021-07-29,43.4544594,6.5379543,1.2453356,191.03346,35.6588151,1.0724721,40.9457739,16.432817,13.1677893,12.7080379,64.2029815,8.3226901,85.3447329,191.03346
2021-07-30,43.6130835,6.5896166,1.279095,202.67673,35.1676266,1.1122087,41.5912752,16.7721401,13.3284223,13.1146173,63.9044785,8.4636788,85.3990379,202.67673
2021-07-31,43.858764,6.5139416,1.2553177,214.24596,34.6898457,1.1778789,42.3758826,17.3496597,13.5450473,13.4810756,63.4599219,8.6310768,85.3091021,214.24596
2021-08-01,44.185728,6.4656308,1.2758559,228.83559,34.2635577,1.224308,43.3570334,17.9569765,13.6678468,13.858813,62.860491,8.7357348,85.205164,228.83559
2021-08-02,45.6575157,6.4082816,1.302772,240.0338,34.2038383,1.2832856,44.0295467,18.4048788,13.7479571,14.053872,62.8850572,8.992061,85.014511,240.0338
2021-08-03,47.04008,6.4006899,1.3114496,247.55533,34.3569556,1.3338976,44.9074941,18.5929925,13.8728563,13.647079,63.3398217,9.3902203,85.0479819,247.55533
2021-08-04,47.9200932,6.323247,1.2974757,260.59064,34.5147927,1.4363763,45.8583208,18.7719079,13.9903702,13.6151553,63.6182929,9.7136238,84.9782134,260.59064
2021-08-05,48.6066859,6.279757,1.3055027,270.8293,34.5920863,1.5204508,46.8118823,19.0681669,14.1269471,13.9557947,64.0272333,10.0521839,84.7685343,270.8293
2021-08-06,48.7731174,6.2102081,1.2889307,286.5918,35.001725,1.6237662,47.6990165,19.2200504,14.2488627,13.7748672,64.643511,10.4524395,84.7267694,286.5918
2021-08-07,48.9194143,6.1930655,1.3013612,298.5074,35.4751646,1.7316827,48.3969596,19.2853745,14.2647861,13.4814256,65.3672391,10.8335919,84.715109,298.5074
2021-08-08,48.9878382,6.1559028,1.3097296,310.8061,35.9119465,1.8626045,49.0563111,19.1890533,14.5472396,13.1413673,66.1028178,11.2811511,84.736627,310.8061
2021-08-09,49.2633251,6.1516669,1.2874465,327.40555,35.9594548,1.9684296,50.0014923,19.2793247,14.6287498,13.0548414,66.325005,11.5932764,84.6904179,327.40555
2021-08-10,49.5862725,6.122533,1.3136261,342.29718,35.891653,2.0340996,50.8799286,19.6534593,14.7331499,13.3245243,66.1616231,11.8242554,84.6637736,342.29718
2021-08-11,49.8596684,6.1349033,1.3443425,338.3825,35.7339081,2.0608697,51.7962798,20.1384965,14.9422858,13.5617187,66.0835943,12.114103,84.63426,338.3825
2021-08-12,50.1558248,6.0903207,1.3541824,348.89975,35.5628199,2.1700408,52.6149527,20.4644103,15.0536554,13.3351759,65.9206138,12.3955705,84.6637732,348.89975
2021-08-13,50.4612781,6.017497,1.3813174,355.86246,35.4398842,2.1160827,53.2963624,20.6700873,15.1992877,13.5040275,65.9914721,12.6696161,84.6472743,355.86246
2021-08-14,50.780846,6.0189264,1.3932736,365.61133,35.3479388,2.2081046,53.9582326,20.7981497,15.4152216,13.6580034,65.9564056,12.8407229,84.7230878,365.61133
2021-08-15,51.0785723,6.0029091,1.3852983,370.7909,35.2071011,2.3578491,54.6149415,21.1164935,15.4255504,13.9339695,65.9315339,12.9966671,84.7870126,370.7909
2021-08-16,51.2365829,6.0242155,1.3942623,378.98752,35.0204002,2.4649289,55.2786937,21.3371031,15.5281315,13.9569225,65.8752003,13.1917109,84.8820577,378.98752
2021-08-17,51.5421851,5.9713551,1.4144304,384.81082,34.883614,2.5285077,55.8524816,21.5122339,15.6931925,14.168347,65.8977324,13.3005288,84.9227472,384.81082
2021-08-18,51.8634499,5.9143016,1.4399299,391.4636,34.8314235,2.5807927,56.3407905,21.6736724,15.7166344,13.9953549,65.8568366,13.4346398,84.8668471,391.4636
2021-08-19,52.2278567,5.9077595,1.47306,397.74658,34.8170801,2.6778338,56.9345698,21.9483057,15.8251049,14.2999369,65.8404091,13.568424,84.9439316,397.74658
2021-08-20,52.6045598,5.8785385,1.4907443,408.071,34.6918127,3.0480125,57.5303132,22.254828,15.910993,14.4778453,65.6248512,13.7036801,84.8859426,408.071
2021-08-21,52.8850939,5.8302487,1.5251494,417.7839,34.6130343,3.218671,58.0989785,22.5947489,15.9222211,14.4113402,65.6681142,13.9542005,84.903051,417.7839
2021-08-22,53.1604732,5.8454863,1.5511403,426.63223,34.5251488,3.3692522,58.5429839,22.8244096,16.0197357,14.2366347,65.6398616,14.1081674,84.904334,426.63223
2021-08-23,53.3732729,5.8253026,1.5782363,427.45874,34.5108599,3.4800966,59.0476847,23.0725867,16.1282186,14.4149741,65.5385633,14.1877457,84.8087097,427.45874
2021-08-24,53.4012799,5.83217,1.6066957,433.21805,34.3768558,3.5721183,59.6161258,23.2325722,16.0539403,14.3187913,65.3470992,14.4153695,84.7758726,433.21805
2021-08-25,53.5503405,5.8577081,1.605609,438.18304,34.2776785,3.7226994,60.0914663,23.4274861,16.1575892,14.5777266,65.2730645,14.5917442,84.8386521,438.18304
2021-08-26,53.5033528,5.8854079,1.6157318,443.1882,34.0763171,3.915945,60.4433945,23.5351864,16.1532756,14.4912699,65.1637977,14.7517165,84.7922762,443.1882
2021-08-27,53.5086596,5.9156382,1.6253764,446.84482,34.060766,3.9832883,60.8678252,23.6604986,16.2693558,14.3000374,65.2497304,14.8904913,84.8576315,446.84482
2021-08-28,53.4832099,5.9297397,1.6274422,451.81775,33.8402786,4.1418166,61.2609492,23.7863866,16.2766913,14.4915427,65.0486141,15.0449864,84.9043217,451.81775
2021-08-29,53.5696006,5.9672643,1.6481524,457.9715,33.7810182,4.2593536,61.6516977,23.8820381,16.3817923,14.6874614,65.0076706,15.2705054,84.9128892,457.9715
2021-08-30,53.6364451,5.9599831,1.6853148,461.40057,33.6473716,4.3810735,61.9986636,24.0349912,16.4244397,14.7022933,64.9149808,15.4749809,84.9872604,461.40057
2021-08-31,53.785384,5.9839938,1.6460696,457.71594,33.6112499,4.499865,62.3276107,24.2103159,16.4650422,14.5479268,64.9349526,15.5473579,85.073122,457.71594
2021-09-01,53.7220701,5.9696163,1.6505545,465.15088,33.5058001,4.51576,62.6296516,24.2856021,16.4297628,14.3201742,64.9081345,15.6061499,85.1750301,465.15088
2021-09-02,53.872069,5.9006507,1.624926,471.16867,33.4536401,4.5793386,62.9963185,24.4462606,16.3842047,14.2428877,64.9818888,15.752405,85.2448074,471.16867
2021-09-03,53.868511,5.8686053,1.6473477,479.8367,33.3792913,4.728665,63.0678047,24.599024,16.3751487,14.4268283,64.94101,15.9071975,85.2577237,479.8367
2021-09-04,54.0271533,5.9157069,1.6521784,478.64294,33.3627029,4.840764,63.2549438,24.6054408,16.3400894,14.4308975,65.0992824,15.8715096,85.2208853,478.64294
2021-09-05,54.0521588,5.839453,1.642213,478.61826,33.2782475,4.8976502,63.5091886,24.6112504,16.291705,14.4636301,65.1790334,15.8349508,85.2076753,478.61826
2021-09-06,54.0710612,5.8768334,1.6324962,475.16327,33.4383847,4.9101987,63.5880719,24.5705361,16.1719537,14.4601334,65.3353945,15.9125572,85.2741498,475.16327
2021-09-07,54.0679334,5.8533827,1.6704554,478.26273,33.7169266,4.9691763,63.507877,24.5038146,16.0988017,14.657029,65.4839546,15.9189219,85.2705885,478.26273
2021-09-08,54.1918378,5.9306437,1.6601268,468.81125,33.7668675,4.906016,63.620816,24.4838143,15.9914413,14.6462044,65.496976,15.9629005,85.3011036,468.81125
2021-09-09,54.1397332,6.0546713,1.6666427,442.82556,33.9705259,4.7868056,63.6200391,24.2757715,15.9079604,14.5108959,65.6498168,15.9439346,85.278493,442.82556
2021-09-10,54.0768534,6.1073133,1.6171217,431.7888,34.0529739,4.830307,63.756948,24.0652396,15.8656493,14.0893857,65.6765578,15.8826352,85.2576631,431.7888
2021-09-11,53.8223799,6.0514556,1.6070556,431.91302,34.0676108,4.921492,63.8794661,23.9498994,15.9159228,13.9588633,65.634757,15.9289166,85.1824823,431.91302
2021-09-12,53.5940626,6.1552323,1.6039663,427.72144,34.1893511,5.054924,63.8069187,23.8704389,15.8398549,13.8250666,65.5662691,16.0006329,85.1292945,427.72144
2021-09-13,53.4323324,6.2377502,1.5791337,432.6492,34.0946611,5.1590757,63.8531261,23.7098039,15.8770588,13.7398113,65.4874674,15.901283,85.0224183,432.6492
2021-09-14,53.2716675,6.2741182,1.5512614,428.78262,33.8667693,5.0821123,64.0293927,23.611383,15.8806049,13.5453557,65.4296575,15.8620377,84.8849112,428.78262
2021-09-15,52.9227343,6.2655991,1.5250668,430.02365,33.9996156,5.190865,63.8890517,23.3426878,15.7997619,13.4511412,65.4782332,15.8473655,84.7262078,430.02365
2021-09-16,52.6718063,6.2132047,1.5121349,449.87985,34.0858895,5.5635533,63.8647396,23.2793365,15.8472698,13.5342268,65.471337,15.7889368,84.6426717,449.87985
2021-09-17,52.4514941,6.2762189,1.5280116,446.48636,34.0641712,5.7225,63.8940167,23.1966246,15.8581541,13.7452208,65.5540894,15.7739249,84.6452232,446.48636
2021-09-18,52.2986092,6.3912123,1.5128107,439.6353,34.3293807,5.6647773,63.7303324,23.0413607,15.7529143,13.6638903,65.6609144,15.6633095,84.5960343,439.6353
2021-09-19,52.2160465,6.421797,1.4879088,433.9471,34.3874894,5.6844363,63.8017213,22.8231635,15.7302469,13.4665882,65.5989451,15.6001817,84.6260118,433.9471
2021-09-20,52.1449193,6.4110944,1.4845721,420.99338,34.6039419,5.6216946,63.7627838,22.7623099,15.6319691,13.2558173,65.6426644,15.6381654,84.6761204,420.99338
2021-09-21,52.0101819,6.486231,1.4829896,412.9649,34.7486148,5.6442814,63.6311194,22.5777745,15.6612987,13.2615022,65.7100356,15.6084933,84.6449158,412.9649
2021-09-22,51.8710095,6.6052738,1.4906695,404.35126,34.7572727,5.6509743,63.6007063,22.5098347,15.7065786,13.1739112,65.7672481,15.6159493,84.6259887,404.35126
2021-09-23,51.7058557,6.6556242,1.4830585,392.15167,34.7111127,5.622531,63.6167051,22.3473231,15.7550262,12.9176068,65.651604,15.620019,84.6316512,392.15167
2021-09-24,51.4541305,6.6207406,1.4735505,379.43677,34.8132505,5.560207,63.5968763,22.2517635,15.6268054,12.9185209,65.5851475,15.6800329,84.6384065,379.43677
2021-09-25,51.3870827,6.6350502,1.4530417,367.2736,34.8747451,5.545567,63.6554135,22.150431,15.6179307,12.9717202,65.4982829,15.6551196,84.7425658,367.2736
2021-09-26,51.0751725,6.7046452,1.4717114,356.49823,35.0094822,5.598271,63.5296849,22.0683878,15.552946,12.9929896,65.6447577,15.593718,84.6985201,356.49823
2021-09-27,50.9008985,6.7520202,1.4619351,345.45227,34.9979199,5.5338554,63.5894254,21.9245863,15.5150739,12.9355376,65.8183768,15.5287003,84.6281383,345.45227
2021-09-28,50.5630532,6.7866245,1.4443696,337.3351,35.0771055,5.460656,63.517989,21.8478524,15.4268172,12.8019175,65.8236893,15.5032265,84.6497729,337.3351
2021-09-29,50.3000727,6.7329003,1.4507844,341.07498,35.1554823,5.7070236,63.4007557,21.7123085,15.4297775,12.7630948,65.8589405,15.3884232,84.5585245,341.07498
2021-09-30,49.9781202,6.7435881,1.4488941,333.74292,35.2070424,5.62755,63.3868996,21.5819825,15.4396993,12.7835591,65.8673314,15.3077457,84.5609341,333.74292
2021-10-01,49.8215421,6.7917006,1.4565533,327.07846,35.3583253,5.586977,63.2206357,21.374781,15.2853098,12.2305386,66.0666394,15.179319,84.4387032,327.07846
2021-10-02,49.5189288,6.8611012,1.4841189,321.13303,35.518553,5.540548,62.8516257,21.269796,15.2394246,12.0714845,66.2871838,15.2236979,84.2542007,321.13303
2021-10-03,49.4935985,6.8335271,1.477637,316.0898,35.6235048,5.4343047,62.7526791,21.0152751,15.3163257,11.894385,66.337971,15.1422433,84.31237,316.0898
2021-10-04,49.0682958,6.8832029,1.4727939,310.15106,35.7749592,5.372399,62.3597045,20.8650799,15.2937561,11.5535406,66.3658112,15.1325792,84.1853998,310.15106
2021-10-05,48.7564568,6.7804387,1.49156,306.55426,35.8823777,5.3401914,62.2179243,20.6191775,15.2742421,11.6157648,66.4540784,15.1120867,83.9902072,306.55426
2021-10-06,48.6416607,6.7858109,1.4852778,300.06964,35.9743586,5.0888047,62.083363,20.4981131,15.1866977,11.6004516,66.5646415,15.0923704,84.0581608,300.06964
2021-10-07,48.4553167,6.80336,1.4810162,294.35886,36.1008992,5.0469766,61.848941,20.4820389,15.142276,11.4064578,66.792221,15.0714791,84.0177453,294.35886
2021-10-08,48.1562786,6.8500805,1.4648847,294.95532,36.3017348,4.9633203,61.7528254,20.3281791,15.0996057,11.7618742,66.793159,14.8826173,84.001979,294.95532
2021-10-09,47.8138886,6.7822579,1.4533892,290.35257,36.475999,4.8696256,61.7223013,20.2244243,15.1042435,11.7123272,66.8670037,14.8775164,83.9920242,290.35257
2021-10-10,47.3388733,6.7458268,1.4429268,285.26083,36.4824887,4.887193,61.5012066,20.2173728,14.9919857,11.5436163,66.8437447,14.9027969,83.7856048,285.26083
2021-10-11,47.1750826,6.6972328,1.4553527,280.50122,36.6625359,4.788479,61.4620428,20.0853004,14.907954,11.8927727,66.8501781,14.8153534,83.7229412,280.50122
2021-10-12,47.05526,6.8523076,1.4522715,277.0755,36.8200232,4.8181767,61.2939732,19.9698922,14.7137298,11.7887749,66.8335553,14.7582617,83.8202491,277.0755
2021-10-13,46.8563315,6.8722881,1.4399588,271.2802,37.0587282,4.6793075,61.3131292,19.7901023,14.7026307,11.8194462,66.9105624,14.6585801,83.6923838,271.2802
2021-10-14,46.7475162,6.951314,1.4375696,266.1935,37.244591,4.62033,61.1969718,19.462838,14.4459194,11.8280489,66.7856019,14.6422641,83.6786699,266.1935
2021-10-15,46.6433187,6.9883238,1.4485662,257.02856,37.2154579,4.533746,61.1160924,19.2933276,14.5787543,11.6929159,66.7532414,14.7120231,83.6764198,257.02856
2021-10-16,46.5580003,7.0397801,1.4109571,250.2662,37.1835437,4.4659843,61.1505156,19.0643542,14.4187628,11.4258832,66.6858208,14.6481184,83.7713957,250.2662
2021-10-17,46.2975071,7.0543286,1.4053289,243.53857,37.4100056,4.3760543,61.0724301,18.8756339,14.3979761,11.5727786,66.78586,14.6427404,83.8363366,243.53857
2021-10-18,46.4805849,7.0501717,1.4017441,240.36508,37.4808329,4.3095474,61.1673056,18.8674569,14.5115988,11.3368884,66.8137524,14.5449072,84.0296253,240.36508
2021-10-19,46.4925605,7.0096585,1.3766917,235.84598,37.3832859,4.176534,61.1901691,18.8966216,14.6421515,11.1936731,66.8205008,14.4785157,84.0826018,235.84598
2021-10-20,46.674093,7.0300301,1.3772123,233.48729,37.3818232,4.722809,61.1388442,18.9828062,14.6221193,10.8791581,66.7704271,14.5027999,84.2287358,233.48729
2021-10-21,46.6026466,7.0394522,1.3491727,229.70477,37.465185,4.6956205,61.0885379,18.9462264,14.657669,10.7508316,66.9715849,14.4037638,84.1398514,229.70477
2021-10-22,46.4680882,6.9941115,1.3345641,221.43202,37.6346738,4.693529,60.8479343,18.9396812,14.6947868,10.7055779,67.0563589,14.3389837,84.0646307,221.43202
2021-10-23,46.5139978,6.9485074,1.3910886,217.542,37.6167593,4.6713605,60.7020078,19.0368092,14.6693783,10.7632644,67.0912451,14.1672114,84.0771444,217.542
2021-10-24,46.5896781,7.0316198,1.3892828,212.71379,37.7288556,4.6391525,60.4827258,19.0251794,14.6021429,10.9409876,67.2731927,13.9884069,84.0657631,212.71379
2021-10-25,46.4188565,7.0910096,1.3728892,201.46706,37.7856602,4.539602,60.1768125,18.9619198,14.4747422,10.9895264,67.339582,14.049804,84.0058939,201.46706
2021-10-26,46.1668063,7.0725444,1.393506,193.27377,38.0251849,4.39404,60.0174079,18.823868,14.4153133,10.8811832,67.435232,14.0297378,83.9413213,193.27377
2021-10-27,45.6595198,7.1234802,1.4086179,198.35086,37.9725656,3.850275,59.8393464,18.6743088,14.4253065,10.9559671,67.5223859,13.9336869,83.8495814,198.35086
2021-10-28,45.4917807,7.1311957,1.4307711,207.21507,37.9715969,3.9351861,59.6960115,18.63705,14.5070597,11.3878714,67.5340311,13.8713432,83.8920625,207.21507
2021-10-29,45.4104183,7.1271289,1.4372842,210.42119,37.9777306,3.9033966,59.5563289,18.6344626,14.4705204,11.3099015,67.529669,13.7994674,83.9358551,210.42119
2021-10-30,45.1023171,7.1867931,1.4032683,216.92546,38.0215488,3.8004997,59.4375889,18.5418441,14.4922273,11.1314733,67.5619887,13.7804032,83.9484667,216.92546
2021-10-31,45.0467919,7.2123393,1.4216011,220.09352,37.8796868,3.7289736,59.6091829,18.5292446,14.5128593,10.8344455,67.3584268,13.8439003,83.9916893,220.09352
2021-11-01,44.5843437,7.1587984,1.4272221,219.60664,37.7829103,3.6448991,59.5407352,18.5204164,14.6802365,10.7440081,67.3725235,13.7459431,83.9248169,219.60664
2021-11-02,44.5177963,7.1634709,1.4007413,218.4731,37.7247938,3.6260765,59.3325724,18.6306258,14.7425976,10.9973128,67.3599905,13.6416787,83.9606656,218.4731
2021-11-03,44.4798309,7.1112913,1.3846766,232.43825,37.8000293,3.695511,59.120923,18.7035701,14.5480631,10.9184978,67.2978015,13.6101432,84.039404,232.43825
2021-11-04,44.4267423,7.0120239,1.39769,221.0635,37.9354958,3.443706,59.0312212,18.8141089,14.4212249,10.5991223,67.1653924,13.636302,84.0447903,221.0635
2021-11-05,44.274336,6.9777582,1.4063297,218.79099,37.9497036,3.202358,59.0649788,18.8596906,14.1410091,10.5063224,67.1805855,13.6697935,83.9520222,218.79099
2021-11-06,44.2346918,6.9343796,1.4208136,212.8217,37.9430558,3.1718235,58.9621516,19.0014311,14.0997809,10.8161392,67.2588122,13.6703358,83.9771522,212.8217
2021-11-07,44.0366887,6.8724208,1.4279333,213.41148,38.1773845,3.098206,58.7183106,19.1125056,14.084139,10.9915839,67.4593202,13.6247163,83.9604438,213.41148
2021-11-08,44.1063706,6.8509009,1.4460767,213.84525,38.3956615,3.1078265,58.688035,19.1681651,13.9516145,11.1507424,67.5124602,13.5266354,84.0343564,213.84525
2021-11-09,43.9181871,6.8731165,1.5142427,216.42896,38.38473,3.0885856,58.6990488,19.2805985,13.7863997,11.0052775,67.6298297,13.6352805,84.050134,216.42896
2021-11-10,43.7643426,6.8457127,1.5542475,215.81995,38.4173383,3.0739458,58.6285126,19.2854885,13.9462924,11.1932683,67.5999329,13.6944352,84.0092278,215.81995
2021-11-11,43.5926399,6.940129,1.547026,219.28749,38.3588652,3.1312504,58.5877651,19.2944633,14.0973469,11.5052792,67.7129456,13.7115431,84.0848949,219.28749
2021-11-12,43.8510872,6.9565992,1.5629263,225.5546,38.5137894,3.1969204,58.48132,19.4203252,14.1482477,11.5859886,67.7635319,13.6865675,84.2786438,225.5546
2021-11-13,43.7296595,6.9237255,1.5507752,219.19547,38.6411996,3.0990427,58.5278856,19.4352857,14.2806656,11.4634256,67.6221363,13.803429,84.1267968,219.19547
2021-11-14,44.0777665,6.9003626,1.5515387,233.05771,38.5963358,3.1492364,58.5274634,19.5817083,14.2322611,11.4637162,67.5036072,13.8052499,84.1748677,233.05771
2021-11-15,44.2655757,6.8680071,1.5561488,246.98186,38.4264658,3.1776795,58.5756305,19.6981898,14.346904,11.6516442,67.4108109,13.9354692,84.2640869,246.98186
2021-11-16,44.6382235,6.8954189,1.5211111,247.84729,38.5385251,3.1613665,58.4980499,19.7266415,14.5884886,11.6761879,67.2540874,13.9361465,84.2760098,247.84729
2021-11-17,44.7259406,6.9775508,1.5144433,255.0413,38.5179324,3.1274858,58.5523317,19.9793457,14.6844968,11.777917,67.3586273,14.0138756,84.3490364,255.0413
2021-11-18,44.8303649,6.959288,1.5436379,260.9106,38.5478224,3.0760372,58.3951615,20.2579104,14.6391292,11.5828682,67.4017746,14.0712262,84.3370784,260.9106
2021-11-19,44.886031,6.9925967,1.5217743,265.9555,38.1719423,3.1166105,58.4663561,20.3692306,14.7259355,11.55515,67.324343,14.2230942,84.4244292,265.9555
2021-11-20,45.2077814,7.0049247,1.5408523,286.96283,38.0837573,4.32837,58.4522942,20.3867726,14.649278,11.6279699,67.3177568,14.1703892,84.6135527,286.96283
2021-11-21,44.9417339,7.0388187,1.5523928,283.12427,37.9558638,4.298254,58.3849155,20.4316604,14.7355349,11.8933468,67.3308037,14.1939166,84.678623,283.12427
2021-11-22,44.8306196,7.071408,1.5488659,273.4695,37.9009754,4.227146,58.3012563,20.4638641,14.5989662,12.0082457,67.4091968,14.1921384,84.6591727,273.4695
2021-11-23,44.5116684,7.0494725,1.5648536,275.62698,37.8412947,4.210415,58.2644248,20.5328241,14.461991,12.0485655,67.7091179,14.2310934,84.7519413,275.62698
2021-11-24,44.5811904,6.9708016,1.5468755,280.55768,37.8577924,4.250988,58.3397953,20.5032549,14.3799783,12.0803283,68.2184852,14.2407814,84.7542766,280.55768
2021-11-25,44.7526129,6.9171781,1.5551456,282.29398,37.7436033,4.291143,58.2935281,20.4941749,14.3350222,12.1078973,68.5033771,14.3739066,84.7223502,282.29398
2021-11-26,44.5946727,6.7705951,1.5885736,282.59723,37.408572,4.2627,58.1410944,20.5640123,14.3646055,12.318598,68.0640813,14.3148765,84.7802727,282.59723
2021-11-27,44.9103283,6.6727626,1.6083769,261.2034,36.9800547,2.8397086,57.9679102,20.6921521,14.3165629,12.2684286,67.7916522,14.4297136,84.7887585,261.2034
2021-11-28,45.4753811,6.5933202,1.5506602,247.78705,36.5704638,2.380018,57.9990407,20.6471924,14.2178862,11.8593557,67.4871731,14.4759471,84.8339186,247.78705
2021-11-29,45.7882245,6.5795134,1.5811269,250.13194,36.1585535,2.313093,57.9572974,20.7224771,14.2440867,11.5874486,67.1284483,14.6188358,84.8496618,250.13194
2021-11-30,46.3728145,6.5345309,1.6096496,257.57147,35.7067467,2.3197856,58.0901364,20.9155014,14.4224146,11.7203744,66.7562849,14.6949072,84.8878546,257.57147
2021-12-01,46.8703225,6.5627906,1.6483128,235.86313,35.3307451,2.52307,58.0674862,21.1950194,14.4409092,11.7639365,66.1086795,14.869088,84.9117575,235.86313
2021-12-02,47.1844039,6.5106713,1.6912448,244.07147,34.9780969,2.5490034,58.2743542,21.3210921,14.5729881,12.0102023,65.5690958,14.8908372,85.1611082,244.07147
2021-12-03,47.720615,6.5716285,1.7151295,255.17264,35.0642427,2.6966565,58.5484743,21.5066238,14.6693785,12.0769521,65.7564292,15.1049737,85.1403663,255.17264
2021-12-04,47.7840075,6.6700584,1.6930206,284.93164,35.2590032,3.0224972,58.9111144,21.7307737,14.8514714,12.3274555,65.8250624,15.2919191,85.1723651,284.93164
2021-12-05,47.5944003,6.7038603,1.7825006,314.13602,35.5794169,3.473404,59.0605852,22.0890377,14.9845237,12.5778406,66.0048293,15.4224646,85.0998787,314.13602
2021-12-06,47.8819899,6.7400934,1.7932484,320.6411,35.8430397,3.6231487,59.3219689,22.3441541,15.1617501,12.8705093,66.0450697,15.5047426,85.1289191,320.6411
2021-12-07,47.9540829,6.7784191,1.8029492,320.12955,36.0182514,3.6599572,59.4718902,22.4753882,15.0066667,13.0958633,66.0347698,15.6432189,85.236056,320.12955
2021-12-08,47.9773702,6.6805346,1.8046302,358.01074,36.1178216,3.503102,59.7610219,22.6299736,15.1352051,13.3570568,66.0156448,15.6888569,85.272912,358.01074
2021-12-09,47.8580834,6.7042852,1.7470714,360.04276,36.2750609,3.590941,59.9611666,22.7721643,15.1550865,13.1492193,66.1417669,15.7655344,85.1504549,360.04276
2021-12-10,47.6948718,6.7387956,1.7267755,358.6344,36.5835389,3.4876256,60.0641025,22.8292615,15.1188734,13.3519706,66.2807551,15.8797114,85.1194385,358.6344
2021-12-11,47.5215205,6.7094515,1.7538534,355.9415,36.7219536,3.4533265,59.9600432,22.8624004,14.9868811,13.3320019,66.3309874,15.8713817,85.0151413,355.9415
2021-12-12,47.7024123,6.6996941,1.737037,349.25153,36.7312089,3.5913591,60.1185472,22.9901911,15.0165527,13.4085963,66.3194866,16.0187648,84.9818204,349.25153
2021-12-13,47.3184067,6.6918161,1.7332836,347.83563,36.8675194,3.5570602,60.0488393,22.9813826,14.8752287,13.339513,66.6091953,16.1341082,84.9545758,347.83563
2021-12-14,47.4037479,6.6699006,1.7250561,349.00473,37.0049713,3.5675173,60.0665822,23.0007019,14.9447867,13.1396571,66.7189952,16.1141513,84.8973468,349.00473
2021-12-15,47.4468253,6.6819865,1.7499464,349.69073,37.1500759,3.577556,60.1841146,22.9754815,15.062367,13.0569671,66.7341314,16.1125199,84.9877991,349.69073
2021-12-16,47.7950776,6.6641185,1.7685349,349.6464,37.1573108,3.6093452,60.1636367,23.004754,14.9482113,13.479253,66.6253729,16.0945583,85.0288806,349.6464
2021-12-17,48.1350674,6.6240017,1.7806558,356.66052,37.2178362,3.7850232,60.2277662,23.2613019,15.09534,13.4872153,66.759752,16.0758372,85.0119931,356.66052
2021-12-18,48.5332906,6.6167285,1.8581599,367.21667,37.310108,3.765364,60.5215427,23.5625986,15.2582948,13.5354372,66.9277709,16.218302,85.0914257,367.21667
2021-12-19,48.7603202,6.5444101,1.8789369,376.08005,37.1597841,3.7917159,60.6250991,23.6985283,15.3293126,13.6901378,66.9342077,16.4039655,85.2263522,376.08005
